lambda_1,lambda_tv,r2,mse
0.02525347474747475,1.0,0.05609030970008777,1.0806568463086035
0.030303969696969697,1e-05,0.06707942957152457,1.0680756981902904
0.030303969696969697,1.2648552168552958e-05,0.06758193739993901,1.0675003904774019
0.030303969696969697,1.5998587196060572e-05,0.06820871887738933,1.0667828052023416
0.030303969696969697,2.0235896477251556e-05,0.06898739746322935,1.0658913170085986
0.030303969696969697,2.559547922699533e-05,0.06994974096882389,1.0647895557823832
0.030303969696969697,3.237457542817647e-05,0.07113085611968306,1.0634373287768004
0.030303969696969697,4.094915062380427e-05,0.07256702279730032,1.0617931001301868
0.030303969696969697,5.1794746792312125e-05,0.07429113754929462,1.0598192074689385
0.030303969696969697,6.55128556859551e-05,0.07632402438149988,1.0574918099482125
0.030303969696969697,8.286427728546843e-05,0.0794301892599466,1.0539356452259387
0.030303969696969697,0.00010481131341546853,0.08726476093002944,1.044966054596479
0.030303969696969697,0.00013257113655901095,0.09350480449404797,1.037821996358685
0.030303969696969697,0.00016768329368110083,0.10141440458687967,1.0287665077036572
0.030303969696969697,0.00021209508879201905,0.1092443073473146,1.0198022623834229
0.030303969696969697,0.0002682695795279727,0.11500217812341529,1.0132102308169535
0.030303969696969697,0.000339322177189533,0.11524062825605819,1.0129372356660489
0.030303969696969697,0.00042919342601287783,0.1287828570285895,0.9974331017560946
0.030303969696969697,0.0005428675439323859,0.1394097090186912,0.9852667044028025
0.030303969696969697,0.0006866488450042998,0.14699563298302332,0.9765817838517409
0.030303969696969697,0.000868511373751353,0.11046883772065386,1.018400330455972
0.030303969696969697,0.0010985411419875584,0.08834494420678785,1.0437293817820212
0.030303969696969697,0.0013894954943731374,0.09006237875919032,1.0417631371018221
0.030303969696969697,0.001757510624854793,0.09836048877416037,1.0322628538742498
0.030303969696969697,0.002811768697974231,0.2496248419995547,0.8590843595804503
0.030303969696969697,0.0035564803062231283,0.2859888840140554,0.8174521447973412
0.030303969696969697,0.004498432668969444,0.2761264062628227,0.8287434306194515
0.030303969696969697,0.005689866029018299,0.26050344870573694,0.8466297350161033
0.030303969696969697,0.0071968567300115215,0.23909281232292967,0.8711421974144425
0.030303969696969697,0.009102981779915217,0.14536753124538604,0.9784457537922397
0.030303969696969697,0.011513953993264481,0.03724694724707922,1.1022301057544812
0.030303969696969697,0.014563484775012445,-0.012607146157571414,1.1593067179642005
