lambda_1,lambda_tv,r2,mse
0.015248484848484848,0.07543120063354623,0.013533906036917065,1.1171355123563598
0.015248484848484848,0.09540954763499944,0.00405388556429942,1.1278712767101853
0.015248484848484848,0.1206792640639329,-0.001713986661847855,1.1344031736846436
0.015248484848484848,0.15264179671752334,0.004097786998951136,1.1278215599971702
0.015248484848484848,0.19306977288832497,0.010229123462851875,1.120878053531062
0.015248484848484848,0.244205309454865,0.016033133857480397,1.1143052314486768
0.015248484848484848,0.30888435964774846,0.020252614817796055,1.1095268289740992
0.015248484848484848,0.3906939937054621,0.020750583597205496,1.1089628981802
0.015248484848484848,0.49417133613238384,0.020750593114499005,1.1089628874022255
0.015248484848484848,0.6250551925273976,0.02075055305971385,1.1089629327627535
0.015248484848484848,0.7906043210907702,0.020750592765888975,1.108962887797013
0.015248484848484848,1.0,0.02075059220031228,1.1089628884375073
0.020297979797979798,1e-05,-0.12557612242397176,1.2746723540882747
0.020297979797979798,1.2648552168552958e-05,-0.13817661755449828,1.2889419378780564
0.020297979797979798,1.5998587196060572e-05,-0.15524718076867416,1.308273704574534
0.020297979797979798,2.0235896477251556e-05,-0.16717357957683388,1.3217798997946795
0.020297979797979798,2.559547922699533e-05,-0.18489653985059462,1.3418504814670387
0.020297979797979798,3.237457542817647e-05,-0.19618638261009358,1.3546358010565709
0.020297979797979798,4.094915062380427e-05,-0.2045368266328138,1.3640923628368622
0.020297979797979798,5.1794746792312125e-05,-0.21564342156095972,1.376670161193562
0.020297979797979798,6.55128556859551e-05,-0.2637395340522799,1.4311371880880017
0.020297979797979798,8.286427728546843e-05,-0.3119717689542678,1.485758368460108
0.020297979797979798,0.00010481131341546853,-0.3801403318351029,1.562956685651665
0.020297979797979798,0.00013257113655901095,-0.46072752898952274,1.6542186360961926
0.020297979797979798,0.00016768329368110083,-0.48171803707565397,1.6779895919850203
0.020297979797979798,0.00021209508879201905,-0.4909392777565065,1.6884322980198319
0.020297979797979798,0.0002682695795279727,-0.5343997114440571,1.7376495941356258
0.020297979797979798,0.000339322177189533,-0.6140920569201422,1.8278981589257683
0.020297979797979798,0.00042919342601287783,-0.612132432833409,1.8256789588219275
0.020297979797979798,0.0005428675439323859,-0.5857400207095877,1.7957905510796857
0.020297979797979798,0.0006866488450042998,-0.5474600375137271,1.752439919058773
0.020297979797979798,0.000868511373751353,-0.43906162594512055,1.629682820981723
0.020297979797979798,0.0010985411419875584,-0.36327218953144347,1.5438541529744456
0.020297979797979798,0.0013894954943731374,-0.3161626926015271,1.4905044308585813
0.020297979797979798,0.001757510624854793,-0.2696338328415815,1.437812258359818
0.020297979797979798,0.0022229964825261957,-0.21131388277186924,1.3717671223937324
0.020297979797979798,0.002811768697974231,-0.17259246543960716,1.3279165829222157
0.020297979797979798,0.0035564803062231283,-0.1253272659407565,1.2743905335405832
0.020297979797979798,0.004498432668969444,-0.11271852902484736,1.2601116162408186
0.020297979797979798,0.005689866029018299,-0.10623870964620252,1.2527734660643057
0.020297979797979798,0.0071968567300115215,-0.08461377446634266,1.228284045505742
0.020297979797979798,0.009102981779915217,-0.06754576080530561,1.2089551660816897
0.020297979797979798,0.011513953993264481,-0.05344125011459133,1.19298234159899
0.020297979797979798,0.014563484775012445,-0.021299769911830913,1.1565833318672412
0.020297979797979798,0.018420699693267165,0.008390265238556682,1.122960490866841
0.020297979797979798,0.023299518105153717,0.019904022482735373,1.1099215965988707
0.020297979797979798,0.029470517025518096,0.031405405420642185,1.0968967157643692
0.020297979797979798,0.037275937203149416,0.03933621108503638,1.0879153785410107
0.020297979797979798,0.04714866363457394,0.04086809530127755,1.0861805776499776
0.020297979797979798,0.05963623316594643,0.03498187642907635,1.0928464977215133
0.020297979797979798,0.07543120063354623,0.01646291318071147,1.1138185226328379
0.020297979797979798,0.09540954763499944,0.0007825537410642847,1.1315759361757283
0.020297979797979798,0.1206792640639329,0.0007064146140010052,1.1316621608551598
0.020297979797979798,0.15264179671752334,0.006148027453344751,1.1254997402869038
0.020297979797979798,0.19306977288832497,0.011811205862357288,1.1190864050975502
0.020297979797979798,0.244205309454865,0.017023094393456284,1.1131841386130101
0.020297979797979798,0.30888435964774846,0.02049361081881007,1.1092539101249705
0.020297979797979798,0.3906939937054621,0.020507204128514145,1.1092385162162557
0.020297979797979798,0.49417133613238384,0.020507196792500904,1.1092385245240128
0.020297979797979798,0.6250551925273976,0.020507203892315307,1.109238516483742
0.020297979797979798,0.7906043210907702,0.0205072136704767,1.1092385054103442
0.020297979797979798,1.0,0.02050720302987008,1.1092385174604285
0.025347474747474747,1e-05,-0.1096681446775889,1.256657171428663
0.025347474747474747,1.2648552168552958e-05,-0.12102011347521668,1.2695128464048226
0.025347474747474747,1.5998587196060572e-05,-0.12876166245121246,1.278279857592188
0.025347474747474747,2.0235896477251556e-05,-0.13145890751374156,1.2813343855311805
0.025347474747474747,2.559547922699533e-05,-0.13689926297540933,1.2874953821668118
0.025347474747474747,3.237457542817647e-05,-0.146910402700974,1.2988326189710282
